,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
26166,0.011070699,70,2,0.097119733,4200.0,7,0,0,0,0.0,0
26167,0.587554269,51,0,3046.0,6760.601835664335,16,0,2,0,0.0,0
26168,0.021512351,49,0,0.149974581,5900.0,7,0,1,0,2.0,0
26169,0.510661541,52,0,0.397742965,21000.0,8,0,1,0,2.0,0
26170,0.235643092,64,0,0.644890341,4285.0,16,0,1,0,1.0,0
26171,0.9999999,72,0,0.228724701,4100.0,4,0,1,0,0.0,0
26172,0.0,54,0,0.437608152,5200.0,10,0,2,0,1.0,0
26173,0.009255383,52,0,0.120887911,10000.0,10,0,1,0,1.0,0
26174,0.050103906,57,0,0.491355968,4800.0,36,0,2,0,0.0,0
26175,0.016729402,68,0,13.0,6760.601835664335,4,0,0,0,0.0,0
26176,0.117907785,55,0,0.644310171,4964.0,13,0,1,0,1.0,0
26177,0.9999999,35,1,0.117576485,5000.0,5,2,0,1,0.0,1
26178,0.0,51,2,0.619670939,11000.0,6,0,2,0,2.0,0
26179,0.125585394,48,0,0.248556541,7100.0,13,0,2,0,1.0,0
26180,0.081517667,37,0,0.292614148,16666.0,8,0,2,0,1.0,0
26181,0.369840455,48,0,0.471436652,7071.0,28,0,1,0,1.0,0
26182,0.256268593,57,0,0.26140945,6200.0,6,0,1,0,0.0,0
26183,0.00259987,44,0,0.000402901,2481.0,7,0,0,0,0.0,0
26184,0.0,49,0,353.0,6760.601835664335,2,0,0,0,0.0,0
26185,0.365184044,62,0,0.515598752,8333.0,21,0,3,0,0.0,0
26186,0.0,69,0,1.31980384,9583.0,22,0,9,0,0.0,0
26187,0.119672024,52,1,0.595108696,3679.0,11,0,1,0,1.0,0
26188,0.1062625,49,0,0.300354796,17192.0,5,0,2,0,2.0,0
26189,0.9999999,35,0,0.0,950.0,0,0,0,0,1.0,0
26190,0.003254563,59,0,0.001547988,1291.0,2,0,0,0,0.0,0
26191,0.062874996,52,0,0.122434481,12667.0,8,0,1,0,2.0,0
26192,0.0777579259999999,49,0,9245.0,6760.601835664335,6,0,2,0,2.0,0
26193,0.327227713,58,0,2738.0,6760.601835664335,10,0,1,0,1.0,0
26194,0.937578027,41,2,0.282835302,1438.0,5,0,0,0,0.0,0
26195,0.013132136,64,0,462.0,6760.601835664335,15,0,0,0,0.0,0
26196,0.155986148,29,0,0.575856036,4000.0,8,0,2,0,0.0,0
26197,0.145850198,30,0,0.408894577,6250.0,9,0,2,0,0.0,0
26198,0.04022998,86,0,0.259246918,3000.0,11,0,0,0,0.0,0
26199,0.013899305,53,0,0.20209668,5150.0,3,0,1,0,2.0,0
26200,0.686062787,37,0,0.618152739,2500.0,8,0,1,0,0.0,0
26201,0.0,81,0,0.0,4734.0,5,0,0,0,0.0,0
26202,0.309805852,30,0,0.599034649,5800.0,9,0,3,0,0.0,0
26203,0.169998271,77,0,0.333166708,8001.0,12,0,2,0,0.0,0
26204,0.374870817,40,0,0.622638382,6033.0,9,0,1,0,2.0,0
26205,0.006111017,79,0,0.412326897,5126.0,7,0,2,0,0.0,0
26206,0.09166612,33,0,0.1051606619999999,4107.0,4,0,0,0,0.0,0
26207,0.526116946,79,2,0.929356881,3000.0,9,1,2,3,1.0,1
26208,0.004555387,39,0,1219.0,6760.601835664335,7,0,1,0,0.0,0
26209,0.0,40,0,0.119788021,10000.0,3,0,1,0,2.0,0
26210,0.184232335,38,0,2224.0,6760.601835664335,6,0,1,0,0.0,0
26211,0.352240705,48,0,1840.0,6760.601835664335,5,0,1,0,0.0,0
26212,0.2246992739999999,42,0,350.5,1.0,6,0,0,0,0.0,0
26213,0.582141786,57,0,0.11064989,7708.0,5,3,0,1,0.0,0
26214,0.955580233,25,1,0.18342821,1580.0,3,1,0,0,1.0,0
26215,0.737145603,58,0,0.904009034,7083.0,13,0,2,0,0.0,0
26216,0.331339496,45,0,0.843077957,2975.0,13,0,1,0,1.0,0
26217,0.129556434,74,4,871.0,6760.601835664335,10,0,1,0,0.0,0
26218,0.000499917,43,0,1.003536247,3958.0,7,0,2,1,2.0,0
26219,0.036432119,68,0,0.289932574,4300.0,7,0,1,0,1.0,0
26220,0.0,71,0,0.098688482,7700.0,4,0,1,0,1.0,0
26221,0.001359589,47,0,1726.0,6760.601835664335,10,0,1,0,2.0,0
26222,0.00998004,60,0,0.012043796,2739.0,4,0,0,0,0.0,0
26223,0.022114321,53,0,0.0537157759999999,3834.0,4,0,0,0,0.0,0
26224,0.9999999,44,3,2826.0,6760.601835664335,8,3,1,1,0.0,0
26225,0.050266782,55,0,0.112813281,15600.0,21,0,1,0,2.0,0
26226,0.0,38,1,0.908082409,4416.0,8,0,1,0,0.0,0
26227,0.97915545,57,0,0.314315963,8500.0,7,0,2,1,1.0,0
26228,0.01899905,88,0,11.0,6760.601835664335,1,0,0,0,1.0,0
26229,0.0,89,0,1451.0,6760.601835664335,9,0,1,0,1.0,0
26230,0.0,48,0,0.00951212,6517.0,3,1,0,0,4.0,0
26231,0.9999999,34,0,47.0,6760.601835664335,2,0,0,0,0.0,0
26232,0.0,72,0,0.0,6760.601835664335,5,0,0,0,0.0,0
26233,0.0750972509999999,58,0,0.49706811,4433.0,10,0,1,0,0.0,0
26234,0.736823832,59,0,0.13436417,3750.0,3,0,0,0,1.0,0
26235,0.124480718,38,0,0.14605693,15000.0,5,0,1,0,0.0,0
26236,0.087495625,52,0,2870.0,6760.601835664335,7,0,1,0,2.0,0
26237,0.936539681,46,1,0.111131606,10842.0,6,0,0,0,1.0,0
26238,0.024923605,60,0,0.419058094,10000.0,18,0,2,0,0.0,0
26239,0.268869245,66,0,1.878434638,1200.0,16,0,2,0,1.0,0
26240,0.0,60,0,0.177166049,11333.0,5,0,1,0,0.0,0
26241,0.521478521,26,1,0.005861665,2558.0,1,0,0,1,1.0,0
26242,0.0,74,0,26.0,6760.601835664335,5,0,0,0,0.0,0
26243,0.560813062,61,0,0.067878788,5774.0,5,0,0,0,0.0,0
26244,0.32560572,39,0,5131.0,6760.601835664335,14,0,2,0,0.0,0
26245,0.9999999,43,0,579.0,6760.601835664335,2,0,0,0,0.0,0
26246,0.053661329,59,0,81.0,6760.601835664335,9,0,0,0,1.0,0
26247,0.057781658,49,0,0.48258809,4852.0,16,0,1,0,1.0,0
26248,0.0127329089999999,51,0,0.456667846,2826.0,3,0,1,0,1.0,0
26249,0.403893404,39,0,0.419188464,19000.0,15,0,2,0,2.0,0
26250,0.031455838,67,0,0.226351351,8583.0,4,0,1,0,0.0,0
26251,0.05834368,58,0,0.103255435,27000.0,6,0,1,0,1.0,0
26252,0.069231303,47,0,0.112357934,6950.0,8,0,0,0,1.0,0
26253,0.8217792859999999,52,0,0.445431824,3600.0,5,0,0,0,1.0,0
26254,0.549760539,42,0,474.0,6760.601835664335,2,0,0,0,2.0,0
26255,0.885114885,22,0,0.0279569889999999,929.0,1,0,0,0,0.0,0
26256,0.0,47,0,0.290054611,13000.0,5,0,3,0,0.0,0
26257,0.016649195,57,0,592.0,6760.601835664335,10,0,1,0,0.0,0
26258,0.218756399,28,0,0.495194156,2600.0,7,0,1,0,0.0,0
26259,0.038361696,47,5,0.297517029,4550.0,7,0,1,0,3.0,0
26260,0.0,41,1,0.461446145,3332.0,10,0,1,0,1.0,0
26261,0.025809567,90,0,49.0,6760.601835664335,11,0,0,0,0.0,0
26262,0.401354338,55,0,0.727981179,6800.0,7,0,1,0,1.0,0
26263,0.9999999,61,2,0.009788769,1940.0,1,0,0,0,0.0,0
26264,0.504922471,25,0,0.0643745429999999,4100.0,8,0,0,0,0.0,0
26265,0.0,80,0,0.112869638,2400.0,4,0,0,0,0.0,0
26266,0.012191136,48,0,1.140388769,4166.0,25,0,3,0,3.0,0
26267,0.72295082,47,3,0.136125654,5538.0,3,1,0,1,0.0,0
26268,0.309448301,84,1,0.433313337,5000.0,10,0,0,0,0.0,0
26269,0.317365269,27,0,0.001052355,3800.0,1,0,0,0,0.0,0
26270,0.176889956,61,2,1.220889203,4250.0,15,0,3,1,0.0,0
26271,0.9999999,25,0,0.668331668,1000.0,3,0,0,0,0.0,0
26272,0.202253183,61,0,0.402521191,4600.0,6,0,1,0,0.0,0
26273,0.0,80,0,2869.0,6760.601835664335,6,0,2,0,0.0,0
26274,0.0,46,0,0.278906093,4972.0,5,0,2,0,2.0,0
26275,0.447889641,42,1,0.381809095,2000.0,18,0,0,1,3.0,0
26276,0.1062565869999999,44,2,0.560383898,3750.0,10,0,2,0,3.0,0
26277,0.8876293740000001,60,0,0.364933975,13100.0,18,0,1,0,0.0,0
26278,0.6622245,59,0,0.025316456,1500.0,2,0,0,0,0.0,0
26279,0.9999999,34,0,0.0468457209999999,1600.0,1,0,0,0,0.0,0
26280,0.02942398,43,0,0.2847947,16000.0,7,0,2,0,2.0,0
26281,0.0047375809999999,60,0,0.002285061,3500.0,8,0,0,0,0.0,0
26282,0.241777142,58,0,3416.0,6760.601835664335,11,0,1,0,0.0,0
26283,0.003476313,65,0,0.24215157,5000.0,16,0,1,0,0.0,0
26284,0.129014345,54,0,0.3977348429999999,1500.0,14,0,1,0,0.0,0
26285,0.073306189,66,0,0.380299944,5400.0,6,0,1,0,0.0,0
26286,0.0,61,0,0.6226329620000001,11036.0,9,0,2,0,0.0,0
26287,0.275736213,39,0,0.155655095,2678.0,10,0,0,0,0.0,0
26288,0.500761615,57,0,0.250480685,5720.0,6,0,1,0,0.0,0
26289,0.456534557,45,0,0.561339487,9316.0,12,0,4,0,3.0,0
26290,0.030793841,83,0,0.002,2499.0,2,0,0,0,0.0,0
26291,0.833691796,60,0,0.640071986,6667.0,11,0,1,0,0.0,0
26292,0.123084615,48,0,0.4416353939999999,5062.0,11,0,1,0,2.0,0
26293,0.199190555,41,0,1677.0,6760.601835664335,15,0,0,0,0.0,0
26294,0.082304889,59,0,0.392247347,6500.0,13,0,1,0,0.0,0
26295,0.012499805,78,0,0.023317788,1500.0,8,0,0,0,0.0,0
26296,0.4923118179999999,23,0,0.160335866,2500.0,7,0,0,0,0.0,0
26297,0.199559364,48,0,0.1431071119999999,8000.0,6,0,0,0,4.0,0
26298,0.29341019,50,1,0.143980695,11188.0,13,0,1,0,3.0,0
26299,0.260486762,72,0,0.247796786,3857.0,6,0,1,0,0.0,0
26300,0.053967137,68,1,0.74690124,2500.0,9,0,1,0,0.0,0
26301,0.0,62,0,0.349946162,6500.0,18,0,0,0,2.0,0
26302,0.000603129,56,2,0.378108177,3900.0,9,0,1,0,5.0,0
26303,0.001943134,63,0,0.309317443,3691.0,13,0,1,0,0.0,0
26304,0.072330669,46,0,0.224721654,4400.0,13,0,1,0,2.0,0
26305,0.0,49,0,0.301960784,5099.0,16,0,3,0,0.0,0
26306,0.9999999,47,0,0.139912555,1600.0,1,0,0,0,0.0,0
26307,0.128325954,77,0,0.201634877,1100.0,8,0,0,0,0.0,0
26308,0.0665458709999999,82,0,0.083515856,10500.0,10,0,1,0,0.0,0
26309,0.146561037,56,0,0.556746679,4290.0,6,0,3,0,0.0,0
26310,0.4677714429999999,52,0,0.337817839,7432.0,9,0,1,0,0.0,0
26311,0.526957585,41,0,0.3532656879999999,10150.0,5,0,2,0,2.0,0
26312,0.000699977,62,0,966.0,6760.601835664335,4,0,1,0,0.0,0
26313,0.853385886,48,2,0.486773077,8958.0,16,0,2,0,3.0,0
26314,0.4682628239999999,47,1,0.858030686,5148.0,11,0,1,0,0.0,0
26315,0.9999999,54,0,0.217376314,5800.0,4,2,0,1,2.0,0
26316,0.012606055,60,0,0.034479605,10933.0,20,0,0,0,4.0,0
26317,0.044036545,53,0,0.249346254,6500.0,6,0,2,0,2.0,0
26318,0.096908168,60,0,1565.0,6760.601835664335,4,0,1,0,3.0,0
26319,0.9999999,38,0,0.029208301,1300.0,0,1,0,0,0.0,0
26320,0.1124651669999999,37,0,0.454363651,12500.0,11,0,3,0,0.0,0
26321,0.3005300549104802,47,0,0.205301093,4300.0,4,0,1,0,3.0,0
26322,0.3005300549104802,43,0,0.207792208,13166.0,4,0,3,0,3.0,0
26323,0.7507348620000001,76,0,0.06314948,2501.0,4,0,0,0,0.0,0
26324,0.0,28,0,0.0,1440.0,1,0,0,1,0.0,0
26325,0.015162692,43,0,0.59594191,9708.0,12,0,4,0,0.0,0
26326,0.9999999,22,0,0.0,820.0,1,0,0,0,0.0,0
26327,0.9999999,22,0,0.0,1.0,1,0,0,0,0.0,0
26328,0.9999999,23,0,0.0,1120.0,2,0,0,0,0.0,0
26329,0.153042348,57,0,3279.0,6760.601835664335,4,0,2,0,0.0,0
26330,0.801696713,30,0,0.378854626,2950.0,7,0,1,0,1.0,0
26331,0.041253275,44,0,3518.0,6760.601835664335,9,1,2,0,0.0,0
26332,0.012454357,60,0,0.46039329,9000.0,16,0,2,0,0.0,0
26333,0.030232811,41,0,2006.0,6760.601835664335,6,0,2,0,1.0,0
26334,0.084970028,44,0,0.466766617,2000.0,4,0,1,0,1.0,0
26335,0.769440208,51,1,0.6799155379999999,8050.0,15,0,3,0,0.0,0
26336,0.191078269,44,0,0.01689831,10000.0,2,0,0,0,3.0,0
26337,0.525719901,52,1,0.52493093,7600.0,6,0,2,0,3.0,0
26338,0.443860351,51,0,0.180790226,7693.0,2,0,1,0,3.0,0
26339,0.967489666,34,0,0.2548838639999999,6500.0,7,1,0,3,2.0,1
26340,0.05099575,49,0,0.001009308,17833.0,3,0,0,0,1.0,0
26341,0.667205798,51,1,0.542664819,5050.0,11,0,0,0,0.0,0
26342,0.226774186,45,0,0.493930636,10379.0,16,0,4,0,3.0,0
26343,0.05265364,80,0,0.2864895739999999,3500.0,6,0,2,0,0.0,0
26344,0.0,48,0,0.0,5000.0,4,0,0,0,0.0,0
26345,0.124759634,25,0,0.455353176,2250.0,4,0,0,0,0.0,0
26346,0.837209302,44,1,461.0,6760.601835664335,8,0,0,0,0.0,0
26347,0.499464477,40,1,0.4403119379999999,5000.0,5,0,2,0,2.0,0
26348,0.342063616,52,0,0.697292293,4320.0,18,0,1,0,0.0,0
26349,0.168139643,68,0,0.239380498,13300.0,12,0,2,0,0.0,0
26350,0.162305772,59,0,0.3709249229999999,9416.0,12,0,1,0,2.0,0
26351,0.475546937,46,0,1.074135777,2400.0,9,0,2,0,0.0,0
26352,0.292210951,58,1,0.6832897790000001,13775.0,5,0,2,0,0.0,0
26353,0.0,81,0,0.0,1250.0,5,0,0,0,0.0,0
26354,0.04854831,24,0,3.0,6760.601835664335,2,0,0,0,0.0,0
26355,0.04961491,68,0,1.1946755409999998,600.0,3,0,1,0,0.0,0
26356,0.0,67,0,0.084404456,4667.0,4,0,1,0,0.0,0
26357,0.083760511,66,0,0.407312197,3500.0,11,0,2,0,0.0,0
26358,0.0546959179999999,55,2,0.720727927,10000.0,11,0,3,0,2.0,0
26359,0.111377768,53,0,0.236796655,11000.0,5,0,1,0,2.0,0
26360,0.7340937559999999,49,0,0.8130467379999999,4000.0,11,0,3,0,2.0,0
26361,0.039435035,42,0,0.008032129,2240.0,2,0,0,0,0.0,0
26362,0.008913639,49,0,0.038326884,10853.0,6,0,0,0,2.0,0
26363,0.335552005,42,0,0.386165346,40000.0,8,0,2,0,5.0,0
26364,0.153919875,37,0,0.431991581,3800.0,8,0,1,0,2.0,0
26365,0.044675506,58,0,58.0,6760.601835664335,7,0,0,0,1.0,0
26366,0.168114385,60,0,0.041989503,4000.0,4,0,0,0,0.0,0
26367,0.0116943369999999,51,0,0.010799712,37500.0,48,0,0,0,0.0,0
26368,0.21283147,59,0,3972.0,6760.601835664335,10,0,2,0,0.0,0
26369,0.0,53,0,0.368217054,5933.0,12,0,1,0,0.0,0
26370,0.124300261,42,0,0.329653628,12500.0,9,0,2,0,2.0,0
26371,0.170397851,41,0,0.1241019969999999,12666.0,10,0,2,0,0.0,0
26372,0.031509796,37,0,0.437179487,2339.0,5,0,1,0,0.0,0
26373,0.026341142,60,0,1225.0,6760.601835664335,13,0,2,0,0.0,0
26374,0.854159406,55,5,0.6759859290000001,5400.0,19,0,3,0,1.0,1
26375,0.091222913,60,0,0.127942157,19500.0,10,0,2,0,1.0,0
26376,0.355919869,74,0,0.900253593,1182.0,9,0,1,0,0.0,0
26377,0.860906955,55,0,1201.0,6760.601835664335,9,0,1,0,0.0,0
26378,0.750015822,43,0,0.284294716,4125.0,5,0,0,0,0.0,0
26379,0.850282951,64,0,0.249908077,8158.0,8,0,2,0,0.0,0
26380,0.012490403,89,0,0.308986753,2792.0,14,0,1,0,0.0,0
26381,0.011016483,65,0,0.103390035,8288.0,6,0,1,0,0.0,0
26382,0.033640937,37,0,0.312912146,4700.0,8,0,2,0,0.0,0
26383,0.239101068,50,0,0.229295117,6000.0,7,0,0,0,0.0,0
26384,0.747445184,33,1,0.291625439,11116.0,10,0,1,0,2.0,0
26385,0.863600351,55,0,0.402224861,16000.0,17,0,2,1,3.0,0
26386,0.1137044919999999,66,0,0.467949569,7534.0,11,0,2,0,0.0,0
26387,0.006704461,63,0,5836.0,6760.601835664335,14,0,2,0,0.0,0
26388,0.109701411,68,0,0.059982862,3500.0,5,0,0,0,1.0,0
26389,0.022441221,33,0,838.0,6760.601835664335,12,0,1,0,2.0,0
26390,0.00721211,68,0,1925.0,6760.601835664335,14,0,2,0,0.0,0
26391,0.167395815,61,0,0.254524719,20166.0,5,0,1,0,1.0,0
26392,0.981858571,31,1,0.041210224,1916.0,1,0,0,0,0.0,0
26393,0.9999999,26,0,0.168443497,1875.0,2,0,0,0,1.0,0
26394,0.0597384409999999,57,0,1820.0,6760.601835664335,9,0,1,0,0.0,0
26395,0.065206975,56,0,93.0,6760.601835664335,6,0,0,0,0.0,0
26396,0.122464226,72,0,0.015582488,4042.0,4,0,0,0,0.0,0
26397,0.98010199,57,0,0.50431566,1621.0,4,0,2,0,0.0,0
26398,0.0,50,0,0.092781444,5000.0,4,0,1,0,2.0,0
26399,0.202709332,28,0,451.0,6760.601835664335,10,0,0,0,0.0,0
26400,0.044518647,67,0,0.261043447,5500.0,23,0,1,0,0.0,0
26401,0.0,33,0,0.1733884869999999,2900.0,2,0,0,0,0.0,0
26402,0.028823045,71,0,0.412470538,4666.0,12,0,2,0,0.0,0
26403,0.260839796,40,1,1538.0,6760.601835664335,9,0,1,0,0.0,0
26404,0.3005300549104802,50,4,769.0,6760.601835664335,7,2,0,2,0.0,1
26405,0.615761369,57,0,1342.0,6760.601835664335,6,0,1,0,1.0,0
26406,0.018982336,60,0,0.674606675,6800.0,11,0,3,0,0.0,0
26407,0.019116141,80,0,0.0061924419999999,6297.0,4,0,0,0,0.0,0
26408,0.0135531589999999,31,0,0.214493961,2400.0,7,0,0,0,0.0,0
26409,0.363868674,52,0,936.0,6760.601835664335,6,0,0,0,0.0,0
26410,0.06688061,26,0,0.054934714,8500.0,14,0,0,0,3.0,0
26411,0.092282418,73,0,0.260517175,2590.0,6,0,1,0,0.0,0
26412,0.581742628,68,1,0.370806567,2801.0,9,0,1,0,0.0,0
26413,0.0280281729999999,63,0,0.194248914,6676.0,8,0,1,0,1.0,0
26414,0.024846877,87,0,53.0,6760.601835664335,6,0,0,0,0.0,0
26415,0.148455061,63,0,0.303962153,13527.0,9,0,2,0,1.0,0
26416,0.162153959,41,0,0.26710403,3200.0,8,0,0,0,2.0,0
26417,0.465144468,44,0,0.634208937,6623.0,14,0,3,0,3.0,0
26418,0.452592937,81,0,0.800876644,3193.0,17,0,1,0,0.0,0
26419,0.016206586,69,0,0.003004447,8320.0,3,0,0,0,0.0,0
26420,0.38759366,43,0,0.378578732,3911.0,11,0,1,0,0.0,0
26421,0.148514059,50,0,0.417429675,9064.0,8,0,2,0,3.0,0
26422,0.008374738,64,0,1722.0,6760.601835664335,5,0,1,0,0.0,0
26423,0.20414026,73,0,0.4054989429999999,5200.0,10,0,1,0,0.0,0
26424,0.9999999,58,0,0.004090537,3666.0,2,0,0,0,0.0,0
26425,0.981437411,47,0,0.049419693,2670.0,7,4,0,0,0.0,1
26426,0.301975842,28,0,0.569892473,650.0,4,0,0,0,0.0,0
26427,0.9999999,54,0,43.0,6760.601835664335,0,0,0,1,0.0,0
26428,0.9999999,72,0,0.0,6760.601835664335,1,0,0,0,0.0,0
26429,0.036230571,47,0,0.630740588,4833.0,7,0,3,0,0.0,0
26430,0.056612549,49,1,0.339117593,10833.0,18,0,3,0,0.0,0
26431,0.4919031889999999,48,0,15968.0,6760.601835664335,16,0,5,0,0.0,0
26432,0.000823739,69,0,1428.0,6760.601835664335,9,0,1,0,0.0,0
26433,0.757400893,44,2,0.651397977,3361.0,15,0,1,0,1.0,0
26434,0.225231231,45,0,0.009366298,11850.0,2,0,0,0,4.0,0
26435,0.016007442,61,0,0.118221085,6250.0,7,0,1,0,0.0,0
26436,0.062238534,74,1,0.2783758839999999,3250.0,11,0,1,0,0.0,0
26437,0.486628529,36,0,6765.0,0.0,9,0,2,0,2.0,0
26438,0.1411220759999999,44,1,0.3868889729999999,7916.0,9,0,2,0,3.0,0
26439,0.7432423709999999,50,0,0.115377515,10833.0,9,0,0,0,0.0,0
26440,0.0,73,0,0.22954823,1637.0,4,0,1,0,0.0,0
26441,0.086081673,38,0,0.264112647,7882.0,10,0,1,0,1.0,0
26442,0.340696903,48,0,0.536212914,4583.0,6,1,1,2,0.0,0
26443,0.000857563,48,0,0.074995557,16880.0,16,0,2,0,0.0,0
26444,0.367953239,33,1,0.459864966,3998.0,12,0,1,0,0.0,0
26445,0.0165898989999999,59,0,0.389587074,7240.0,11,0,1,0,0.0,0
26446,0.045995584,75,0,0.018745314,4000.0,5,0,0,0,0.0,0
26447,0.144304869,76,0,0.041530945,3683.0,4,0,0,0,0.0,0
26448,0.0,40,0,0.7118904779999999,6500.0,13,0,4,0,2.0,0
26449,0.019726237,85,0,0.00396376,5297.0,8,0,0,0,0.0,0
26450,0.9999999,34,0,2.4014267190000003,1541.0,3,0,2,0,0.0,0
26451,0.177700804,64,0,0.475378788,1583.0,7,0,1,0,3.0,0
26452,0.279558488,56,0,0.2036182389999999,5416.0,18,0,0,0,0.0,0
26453,0.008755166,39,0,0.247188203,4000.0,4,0,1,0,2.0,0
26454,0.0,39,0,0.020372453,8000.0,3,0,0,0,1.0,0
26455,0.0,41,1,0.262318101,7833.0,4,0,1,0,0.0,0
26456,0.038671497,48,1,2815.0,6760.601835664335,23,0,2,0,3.0,0
26457,0.3005300549104802,73,1,0.406831436,3600.0,6,5,2,1,0.0,1
26458,0.026840191,63,0,0.054219217,7690.0,4,0,0,0,0.0,0
26459,0.338176705,50,0,0.312114648,6000.0,10,0,0,0,1.0,0
26460,0.038807676,30,0,0.01301944,5606.0,4,0,0,0,0.0,0
26461,0.131457845,48,2,0.078490189,8000.0,8,0,0,0,1.0,0
26462,0.073448164,65,0,0.009776691,9000.0,4,0,0,0,1.0,0
26463,0.0,61,0,0.558365611,13166.0,6,0,4,0,0.0,0
26464,0.070448058,71,0,0.160015804,7592.0,14,0,1,0,0.0,0
26465,0.036459494,64,0,0.079566258,7100.0,8,0,1,0,1.0,0
26466,0.8329303640000001,43,0,0.607089663,6713.0,12,0,1,0,1.0,0
26467,0.3519608179999999,50,1,0.186762647,5000.0,7,0,0,0,2.0,0
26468,0.404118807,45,0,0.136021873,2925.0,7,0,0,0,0.0,0
26469,0.154687564,32,0,0.029081097,6670.0,5,0,0,0,0.0,0
26470,0.0,32,0,0.5828852,4276.0,8,0,1,0,0.0,0
26471,0.0,67,0,0.006914894,3759.0,8,0,0,0,0.0,0
26472,0.99448466,29,0,404.0,6760.601835664335,5,0,0,0,1.0,0
26473,0.0,67,0,0.365544967,6715.0,9,0,1,0,1.0,0
26474,0.529852923,50,0,0.412044751,4200.0,10,0,1,0,3.0,0
26475,0.023191899,73,0,16.0,1.0,6,0,0,0,0.0,0
26476,0.445277361,40,0,0.004332611,6000.0,3,0,0,0,0.0,0
26477,0.0,34,0,0.189874911,8473.0,9,0,0,0,3.0,0
26478,0.069064818,56,0,1646.0,6760.601835664335,14,0,1,0,0.0,0
26479,0.061946903,39,0,0.354111265,9400.0,7,0,1,0,2.0,0
26480,0.074475389,86,0,0.016440791,4500.0,9,0,0,0,0.0,0
26481,0.053194179,46,0,0.106099322,9000.0,6,0,1,0,2.0,0
26482,0.126809856,38,0,0.270621563,6000.0,10,0,2,0,0.0,0
26483,0.9999999,40,0,0.4932494629999999,6517.0,7,0,2,0,3.0,0
26484,0.374680114,50,0,0.32335479,16000.0,6,0,2,0,3.0,0
26485,0.0007713939999999,58,0,2044.0,6760.601835664335,8,0,1,0,0.0,0
26486,0.501968164,61,0,0.239486695,18000.0,8,0,3,0,2.0,0
26487,0.154135642,59,0,3236.0,6760.601835664335,9,0,2,0,0.0,0
26488,0.036285072,45,3,0.275668973,25000.0,14,0,2,0,4.0,0
26489,0.0928922919999999,74,0,0.231924883,6389.0,14,0,2,0,0.0,0
26490,0.095067794,41,0,0.393718386,8500.0,15,0,2,0,2.0,0
26491,0.049073148,33,0,0.030295914,8515.0,5,0,0,0,0.0,0
26492,0.016898306,35,0,0.205224347,8000.0,13,0,0,0,1.0,0
26493,0.154970385,33,0,0.190461908,3333.0,4,0,0,0,0.0,0
26494,0.7968812479999999,47,0,59.0,6760.601835664335,3,0,0,0,1.0,0
26495,0.038448472,52,0,0.530426398,9333.0,10,0,3,0,3.0,0
26496,0.9999999,62,0,0.0,6760.601835664335,0,0,0,0,1.0,0
26497,0.9999999,26,0,0.133782733,3856.0,1,0,0,0,2.0,0
26498,0.062192937,37,0,0.321711569,4416.0,8,0,2,0,1.0,0
26499,0.973810355,42,0,0.314965765,9200.0,8,1,1,0,3.0,0
26500,0.013509862,37,1,0.442767296,2384.0,6,0,0,0,1.0,0
26501,0.200828453,35,0,0.473212953,6700.0,6,0,1,0,1.0,0
26502,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0,0
26503,0.017205577,58,0,0.00575922,9028.0,18,0,0,0,0.0,0
26504,0.03284142,77,0,1.017982018,1000.0,12,0,1,0,1.0,0
26505,0.528015948,55,0,0.305722211,15500.0,9,0,2,0,2.0,0
26506,0.14628107,51,0,3178.0,6760.601835664335,8,0,1,0,0.0,0
26507,0.039028368,43,0,0.304991058,6150.0,6,0,1,0,3.0,0
26508,0.0,27,0,0.0,2900.0,2,0,0,0,1.0,0
26509,0.046846335,71,0,3014.0,6760.601835664335,10,0,1,0,0.0,0
26510,0.144013912,31,0,0.407592564,6400.0,8,0,2,0,2.0,0
26511,0.0,63,0,1197.0,6760.601835664335,3,0,1,0,0.0,0
26512,0.013228538,45,0,0.325152578,7700.0,7,0,1,0,2.0,0
26513,0.057287378,78,0,0.1437050919999999,3200.0,2,0,1,0,0.0,0
26514,0.124002744,71,3,0.041996,10500.0,11,0,0,0,0.0,0
26515,0.008475787,71,0,0.0252943739999999,4585.0,3,0,0,0,0.0,0
26516,0.363993741,54,0,0.419684515,4500.0,7,0,1,0,3.0,0
26517,0.058592792,61,0,0.313463515,6810.0,24,0,3,0,0.0,0
26518,0.779638267,49,0,0.4329041,5901.0,12,0,2,0,3.0,0
26519,0.149396265,31,0,0.598100475,4000.0,5,0,2,0,0.0,0
26520,0.848977933,47,0,0.719160105,5333.0,13,0,2,0,3.0,0
26521,0.054165162,43,0,0.309338132,5000.0,10,0,2,0,0.0,0
26522,0.051887736,70,0,0.275377778,11249.0,7,0,2,0,1.0,0
26523,0.938230336,53,0,0.568171591,6666.0,6,0,1,0,0.0,0
26524,0.273695285,67,0,0.477576975,5975.0,11,0,4,0,0.0,0
26525,0.7908610090000001,41,0,0.83275768,5500.0,12,0,1,0,2.0,0
